id;aluno_id;materia_id;data;presente
7805;1360;9;2025-01-09;0
7806;613;6;2025-04-01;0
7807;541;13;2025-03-19;0
7808;2178;18;2025-01-02;1
7809;994;27;2025-01-10;0
7810;2533;27;2025-04-27;0
7811;684;19;2025-01-22;0
7812;583;6;2025-02-08;1
7813;2044;15;2025-04-24;1
7814;1079;10;2025-04-24;1
7815;1934;27;2025-03-15;1
7816;1227;3;2025-03-28;1
7817;2814;29;2025-01-18;0
7818;1062;28;2025-04-06;0
7819;1679;4;2025-02-20;0
7820;966;12;2025-02-23;1
7821;1346;4;2025-02-10;0
7822;535;21;2025-03-02;1
7823;1761;6;2025-04-06;0
7824;2866;22;2025-03-30;0
7825;1760;26;2025-03-14;1
7826;2525;3;2025-02-05;0
7827;1479;30;2025-01-08;1
7828;2083;26;2025-01-28;0
7829;672;12;2025-03-20;1
7830;3119;9;2025-03-22;0
7831;2533;8;2025-04-10;0
7832;2673;11;2025-02-17;0
7833;1063;18;2025-02-01;0
7834;342;26;2025-04-11;1
7835;561;11;2025-03-14;1
7836;2696;26;2025-04-05;0
7837;1778;17;2025-02-07;1
7838;1438;4;2025-01-29;0
7839;260;9;2025-02-14;0
7840;1394;14;2025-04-03;1
7841;1004;22;2025-03-09;0
7842;1943;22;2025-01-26;0
7843;388;17;2025-01-24;1
7844;1006;21;2025-03-03;1
7845;2886;5;2025-04-14;1
7846;2665;21;2025-01-22;1
7847;2945;8;2025-01-10;1
7848;608;12;2025-04-14;0
7849;1117;2;2025-01-17;1
7850;704;24;2025-02-06;1
7851;521;13;2025-01-10;0
7852;681;29;2025-04-21;1
7853;418;16;2025-02-27;1
7854;2135;26;2025-01-05;1
7855;1668;30;2025-04-01;1
7856;2568;1;2025-03-01;1
7857;527;26;2025-04-21;0
7858;569;20;2025-02-01;0
7859;518;12;2025-02-17;1
7860;2493;21;2025-02-10;1
7861;210;24;2025-04-19;0
7862;1128;9;2025-04-25;1
7863;1463;27;2025-04-05;0
7864;620;18;2025-02-26;0
7865;1194;25;2025-03-27;0
7866;2393;3;2025-02-20;1
7867;1031;29;2025-02-20;1
7868;2838;5;2025-02-12;0
7869;246;23;2025-01-28;0
7870;1386;28;2025-02-23;1
7871;1101;16;2025-03-15;1
7872;1814;27;2025-03-03;1
7873;355;11;2025-02-24;0
7874;2078;1;2025-03-26;0
7875;1816;9;2025-02-12;0
7876;232;8;2025-03-04;1
7877;3041;29;2025-03-05;0
7878;1705;1;2025-04-16;1
7879;3113;4;2025-03-26;1
7880;2361;14;2025-02-19;1
7881;2443;16;2025-01-21;1
7882;1682;3;2025-03-27;1
7883;2318;26;2025-03-03;0
7884;1918;11;2025-01-02;1
7885;51;24;2025-02-28;0
7886;881;19;2025-02-09;1
7887;2705;9;2025-04-26;0
7888;2033;18;2025-01-09;0
7889;1192;27;2025-01-09;1
7890;141;26;2025-03-27;1
7891;940;22;2025-01-17;0
7892;411;3;2025-02-09;0
7893;596;28;2025-03-04;0
7894;7;13;2025-01-19;0
7895;2514;17;2025-04-14;0
7896;2592;20;2025-02-03;0
7897;1868;5;2025-03-05;0
7898;2309;28;2025-04-25;0
7899;2822;12;2025-04-24;0
7900;714;14;2025-04-07;0
7901;486;5;2025-02-18;0
7902;2219;30;2025-01-02;1
7903;2060;27;2025-02-23;1
7904;2925;12;2025-03-30;1
7905;334;9;2025-03-11;1
7906;1853;10;2025-03-21;0
7907;97;11;2025-02-16;1
7908;2073;12;2025-03-20;1
7909;856;21;2025-02-03;0
7910;216;4;2025-03-09;0
7911;1057;24;2025-02-12;1
7912;605;4;2025-03-25;1
7913;814;21;2025-02-11;0
7914;2310;21;2025-02-14;1
7915;1301;12;2025-02-22;0
7916;1493;30;2025-04-03;0
7917;179;14;2025-02-08;0
7918;3015;2;2025-01-10;0
7919;625;30;2025-01-06;1
7920;1187;4;2025-01-26;1
7921;1156;18;2025-03-07;1
7922;42;25;2025-03-27;0
7923;324;27;2025-04-12;1
7924;2525;30;2025-01-20;1
7925;1134;30;2025-02-28;1
7926;1306;8;2025-02-12;0
7927;1527;1;2025-04-23;1
7928;1249;26;2025-03-23;1
7929;2001;1;2025-03-12;1
7930;1199;6;2025-03-26;0
7931;2150;19;2025-02-12;0
7932;537;4;2025-02-01;0
7933;156;7;2025-03-20;0
7934;2555;3;2025-01-18;0
7935;118;23;2025-03-26;0
7936;2139;1;2025-01-20;0
7937;3083;18;2025-04-25;1
7938;645;20;2025-01-18;0
7939;1918;22;2025-04-19;1
7940;1339;8;2025-01-02;0
7941;132;24;2025-02-12;0
7942;2394;27;2025-04-08;1
7943;1659;5;2025-02-13;0
7944;2378;29;2025-03-07;1
7945;2565;14;2025-03-05;0
7946;549;29;2025-01-18;1
7947;2835;23;2025-02-25;1
7948;1851;17;2025-04-01;1
7949;2350;28;2025-02-22;0
7950;2893;27;2025-02-26;1
7951;1560;9;2025-02-08;0
7952;2541;3;2025-01-27;1
7953;729;18;2025-01-30;0
7954;1771;16;2025-02-27;0
7955;33;8;2025-01-09;1
7956;1343;11;2025-01-04;0
7957;366;11;2025-01-21;1
7958;131;3;2025-03-13;0
7959;2224;8;2025-04-23;0
7960;2866;24;2025-02-15;1
7961;2044;15;2025-03-30;1
7962;105;22;2025-02-23;0
7963;949;4;2025-01-26;0
7964;2239;9;2025-02-23;0
7965;2973;1;2025-02-23;1
7966;2186;1;2025-02-22;0
7967;1892;17;2025-01-18;0
7968;844;1;2025-03-14;0
7969;446;19;2025-01-06;1
7970;1298;4;2025-03-04;0
7971;654;5;2025-04-19;0
7972;517;16;2025-02-21;0
7973;166;23;2025-03-26;1
7974;1990;1;2025-03-14;1
7975;3099;13;2025-01-21;1
7976;3107;18;2025-01-08;1
7977;2952;12;2025-01-21;0
7978;809;7;2025-04-12;0
7979;3034;9;2025-01-31;0
7980;3097;24;2025-01-21;1
7981;2306;17;2025-01-05;0
7982;837;18;2025-03-19;0
7983;2707;21;2025-04-05;1
7984;2887;24;2025-02-20;0
7985;16;29;2025-02-01;0
7986;1367;21;2025-01-07;0
7987;1779;15;2025-03-30;0
7988;1698;17;2025-01-30;1
7989;2728;25;2025-03-30;1
7990;1238;21;2025-02-20;1
7991;1055;22;2025-01-19;0
7992;377;10;2025-04-06;0
7993;1849;17;2025-04-23;0
7994;2386;22;2025-04-17;1
7995;645;10;2025-02-07;0
7996;3025;15;2025-03-22;1
7997;2318;21;2025-03-15;0
7998;805;23;2025-02-22;1
7999;1631;23;2025-04-04;1
8000;1582;16;2025-01-25;0
8001;499;16;2025-04-11;1
8002;581;17;2025-02-26;1
8003;1965;18;2025-01-29;1
8004;2974;19;2025-03-28;0
8005;1556;18;2025-03-03;0
8006;2790;8;2025-01-15;1
8007;649;6;2025-01-27;0
8008;238;5;2025-03-30;0
8009;2587;30;2025-04-17;1
8010;713;27;2025-04-16;1
8011;901;17;2025-02-18;0
8012;1941;5;2025-04-06;1
8013;1457;19;2025-04-17;0
8014;719;26;2025-02-18;0
8015;279;5;2025-04-07;0
8016;1294;22;2025-03-30;1
8017;1836;23;2025-04-03;1
8018;1465;26;2025-03-18;1
8019;113;7;2025-04-13;1
8020;39;25;2025-04-24;0
8021;866;24;2025-02-17;1
8022;147;23;2025-03-03;1
8023;62;29;2025-04-24;1
8024;3009;22;2025-01-03;0
8025;1239;22;2025-01-03;1
8026;2681;6;2025-02-09;0
8027;1634;8;2025-01-27;0
8028;2551;16;2025-02-20;0
8029;735;26;2025-04-14;0
8030;1277;30;2025-04-23;0
8031;388;1;2025-01-25;1
8032;1333;13;2025-04-05;0
8033;1713;9;2025-04-23;1
8034;2443;5;2025-04-04;1
8035;2847;18;2025-04-09;1
8036;2229;13;2025-04-25;1
8037;540;27;2025-04-27;0
8038;1623;7;2025-03-20;0
8039;3042;27;2025-04-21;0
8040;1282;24;2025-04-04;1
8041;1186;27;2025-01-03;1
8042;1030;7;2025-02-11;1
8043;3003;28;2025-03-19;0
8044;2208;12;2025-01-29;1
8045;2723;28;2025-01-16;0
8046;1145;25;2025-01-23;1
8047;1390;3;2025-04-04;0
8048;614;15;2025-04-06;0
8049;2642;29;2025-02-13;1
8050;1377;7;2025-03-26;1
8051;645;27;2025-04-08;0
8052;2687;19;2025-03-21;0
8053;41;30;2025-04-04;0
8054;1079;1;2025-01-29;1
8055;1289;26;2025-03-13;0
8056;926;10;2025-01-18;1
8057;1683;7;2025-04-03;1
8058;2702;4;2025-01-05;1
8059;1622;26;2025-01-03;0
8060;761;6;2025-04-26;0
8061;1978;4;2025-02-22;1
8062;1349;20;2025-04-21;0
8063;1798;15;2025-04-11;0
8064;2154;9;2025-04-01;0
8065;2583;22;2025-01-13;0
8066;2855;1;2025-03-22;1
8067;2576;19;2025-02-26;0
8068;2342;10;2025-04-11;0
8069;222;11;2025-01-13;0
8070;434;6;2025-02-11;1
8071;1729;5;2025-01-06;1
8072;2185;9;2025-01-18;1
8073;2508;16;2025-01-08;1
8074;1646;7;2025-03-13;1
8075;2953;8;2025-02-13;0
8076;2358;5;2025-01-22;1
8077;948;22;2025-03-09;0
8078;670;7;2025-04-24;1
8079;81;29;2025-02-18;0
8080;2564;18;2025-02-04;0
8081;1602;29;2025-03-18;0
8082;2952;29;2025-02-08;0
8083;1623;15;2025-01-23;0
8084;1345;18;2025-01-01;0
8085;2924;23;2025-01-07;0
8086;1855;24;2025-04-05;1
8087;871;3;2025-01-27;1
8088;1198;25;2025-04-02;0
8089;2962;9;2025-03-21;0
8090;1652;15;2025-01-31;1
8091;1253;14;2025-03-21;1
8092;2428;8;2025-04-22;1
8093;2778;3;2025-03-12;0
8094;2681;15;2025-04-17;0
8095;765;22;2025-01-10;0
8096;381;7;2025-01-26;1
8097;621;17;2025-03-05;0
8098;734;27;2025-04-19;1
8099;2338;11;2025-03-14;1
8100;2412;19;2025-01-17;1
8101;2902;1;2025-03-11;0
8102;84;19;2025-04-09;1
8103;2231;22;2025-04-21;0
8104;138;26;2025-01-10;0
8105;2068;25;2025-03-25;0
8106;2413;2;2025-04-19;0
8107;622;21;2025-03-19;1
8108;1434;7;2025-02-02;1
8109;1644;24;2025-04-04;1
8110;2501;25;2025-01-08;1
8111;351;10;2025-03-04;1
8112;2234;12;2025-02-20;0
8113;2181;1;2025-02-08;0
8114;3021;2;2025-02-14;0
8115;76;28;2025-02-14;1
8116;2818;18;2025-04-16;0
8117;1958;27;2025-04-25;0
8118;1539;6;2025-04-18;1
8119;670;11;2025-04-01;0
8120;279;10;2025-04-24;0
8121;2388;8;2025-02-06;1
8122;3039;14;2025-03-21;1
8123;1320;5;2025-01-04;0
8124;646;1;2025-03-01;1
8125;1507;28;2025-02-18;0
8126;1700;25;2025-01-17;0
8127;2195;23;2025-04-06;0
8128;2685;25;2025-04-19;1
8129;7;8;2025-01-11;0
8130;577;8;2025-03-07;0
8131;1781;11;2025-01-17;1
8132;2694;26;2025-03-12;0
8133;789;5;2025-04-18;0
8134;2187;29;2025-02-08;1
8135;412;7;2025-04-04;0
8136;2752;10;2025-03-29;1
8137;230;24;2025-04-23;1
8138;2184;4;2025-04-08;0
8139;2445;17;2025-03-05;0
8140;258;1;2025-01-12;1
8141;1867;18;2025-03-05;1
8142;1163;19;2025-02-09;0
8143;1677;30;2025-01-16;0
8144;1747;21;2025-04-05;1
8145;2877;19;2025-04-02;0
8146;2185;25;2025-02-11;0
8147;1479;30;2025-02-16;1
8148;562;14;2025-02-14;1
8149;1159;9;2025-03-03;1
8150;2364;23;2025-03-03;1
8151;2412;20;2025-03-18;0
8152;1039;19;2025-03-10;0
8153;127;29;2025-02-23;1
8154;1050;23;2025-03-18;1
8155;2357;14;2025-02-28;1
8156;864;20;2025-04-05;0
8157;631;4;2025-02-18;0
8158;2518;20;2025-02-18;0
8159;2564;14;2025-01-12;1
8160;1595;4;2025-01-10;1
8161;234;20;2025-01-24;0
8162;1162;20;2025-01-09;1
8163;1333;19;2025-04-01;0
8164;2383;20;2025-02-02;0
8165;2864;18;2025-03-03;0
8166;1944;23;2025-03-27;0
8167;2121;4;2025-01-25;0
8168;2578;20;2025-01-19;1
8169;3036;18;2025-02-08;0
8170;2800;7;2025-03-17;1
8171;2792;4;2025-01-16;1
8172;425;23;2025-03-07;0
8173;245;18;2025-03-14;1
8174;217;19;2025-01-29;0
8175;1247;21;2025-01-31;1
8176;1808;9;2025-04-05;0
8177;697;11;2025-02-07;0
8178;772;29;2025-01-05;1
8179;2516;29;2025-03-29;1
8180;508;15;2025-01-05;0
8181;929;12;2025-02-06;0
8182;1783;11;2025-03-24;1
8183;298;8;2025-01-26;1
8184;1393;30;2025-01-17;0
8185;2189;7;2025-01-14;0
8186;2537;22;2025-04-18;0
8187;2491;12;2025-04-16;0
8188;2650;23;2025-03-18;0
8189;783;12;2025-03-12;1
8190;2867;5;2025-01-16;0
8191;164;29;2025-04-16;1
8192;712;2;2025-03-15;0
8193;570;30;2025-03-16;1
8194;2229;28;2025-03-02;1
8195;734;5;2025-01-16;0
8196;2960;7;2025-01-12;1
8197;1814;12;2025-02-25;0
8198;629;28;2025-03-07;1
8199;223;20;2025-04-24;1
8200;2661;25;2025-03-16;1
8201;2918;29;2025-04-16;1
8202;1705;11;2025-02-25;1
8203;1650;20;2025-03-16;0
8204;2703;26;2025-04-26;0
8205;2206;14;2025-01-13;0
8206;18;7;2025-02-07;1
8207;2775;5;2025-01-01;0
8208;1648;8;2025-03-19;0
8209;305;3;2025-02-15;0
8210;1123;15;2025-02-08;0
8211;1544;24;2025-04-05;0
8212;585;25;2025-03-17;0
8213;1286;24;2025-04-19;1
8214;2452;29;2025-03-18;0
8215;1673;7;2025-01-19;0
8216;1389;14;2025-04-10;0
8217;689;15;2025-03-05;1
8218;2973;25;2025-04-03;0
8219;2815;11;2025-03-04;0
8220;145;4;2025-01-24;0
8221;725;2;2025-03-17;1
8222;576;24;2025-02-16;1
8223;2605;1;2025-04-01;1
8224;1066;28;2025-01-02;1
8225;1601;25;2025-01-28;0
8226;2213;2;2025-03-10;1
8227;151;13;2025-03-05;0
8228;1282;10;2025-02-11;0
8229;2736;14;2025-04-13;0
8230;800;5;2025-02-19;0
8231;588;22;2025-02-16;0
8232;2723;1;2025-01-16;1
8233;479;28;2025-04-24;0
8234;1944;25;2025-03-08;0
8235;487;22;2025-03-21;0
8236;689;9;2025-03-09;1
8237;994;30;2025-01-02;0
8238;315;22;2025-01-19;0
8239;296;1;2025-03-03;0
8240;1887;6;2025-01-30;0
8241;1114;15;2025-01-19;0
8242;825;14;2025-04-21;0
8243;251;19;2025-03-14;1
8244;120;4;2025-03-27;0
8245;1378;20;2025-01-28;1
8246;2262;20;2025-01-01;1
8247;1595;19;2025-04-09;1
8248;142;6;2025-04-17;1
8249;1493;29;2025-02-19;0
8250;936;3;2025-03-14;0
8251;1392;20;2025-02-14;1
8252;2319;8;2025-01-27;0
8253;2361;26;2025-01-06;0
8254;716;6;2025-04-10;1
8255;205;6;2025-03-30;0
8256;399;8;2025-03-04;1
8257;2324;29;2025-01-11;0
8258;1534;17;2025-02-18;0
8259;1681;5;2025-04-05;0
8260;1031;28;2025-02-07;1
8261;613;4;2025-01-24;1
8262;2069;23;2025-02-18;0
8263;225;20;2025-03-06;0
8264;689;13;2025-01-25;1
8265;22;17;2025-02-25;0
8266;1332;10;2025-04-15;0
8267;2250;7;2025-01-16;1
8268;730;4;2025-04-02;0
8269;2832;12;2025-03-03;0
8270;777;20;2025-03-17;1
8271;141;19;2025-01-13;1
8272;2123;28;2025-01-24;0
8273;2584;28;2025-03-05;1
8274;337;14;2025-04-15;0
8275;1805;15;2025-04-14;0
8276;1846;7;2025-01-03;1
8277;1772;5;2025-02-03;0
8278;986;16;2025-01-05;0
8279;1559;16;2025-03-28;0
8280;1147;21;2025-03-31;1
8281;2349;13;2025-04-27;0
8282;1254;18;2025-04-18;0
8283;1975;18;2025-01-25;1
8284;1434;1;2025-03-02;0
8285;2650;17;2025-04-04;1
8286;397;27;2025-02-20;1
8287;144;20;2025-02-17;0
8288;1150;21;2025-02-03;1
8289;2423;17;2025-02-24;0
8290;2787;23;2025-04-08;1
8291;1227;20;2025-02-18;0
8292;2001;19;2025-04-14;0
8293;2887;4;2025-02-15;1
8294;1620;13;2025-03-16;1
8295;2767;3;2025-03-17;1
8296;484;19;2025-01-29;1
8297;2780;8;2025-03-03;0
8298;1171;10;2025-03-21;1
8299;2580;12;2025-03-11;0
8300;2092;3;2025-01-13;1
8301;625;8;2025-01-26;1
8302;599;21;2025-04-04;0
8303;1955;30;2025-02-08;1
8304;431;1;2025-04-07;1
8305;2327;1;2025-02-17;0
8306;1121;1;2025-02-10;0
8307;858;6;2025-03-18;0
8308;1632;16;2025-04-02;1
8309;1545;12;2025-03-12;1
8310;1853;26;2025-02-27;0
8311;859;19;2025-03-29;1
8312;1360;26;2025-04-15;1
8313;410;7;2025-03-19;1
8314;2628;13;2025-04-16;0
8315;367;17;2025-02-19;1
8316;1336;12;2025-04-25;0
8317;1427;23;2025-04-20;0
8318;3021;5;2025-02-19;1
8319;1791;21;2025-03-22;0
8320;3043;6;2025-01-20;1
8321;2018;9;2025-02-02;0
8322;2451;11;2025-03-09;0
8323;2086;29;2025-03-30;1
8324;1679;9;2025-02-03;1
8325;1459;18;2025-01-24;0
8326;2319;30;2025-02-16;0
8327;2443;21;2025-01-12;1
8328;2306;10;2025-04-12;0
8329;2534;15;2025-02-15;1
8330;365;10;2025-04-21;0
8331;1669;20;2025-02-21;0
8332;1179;30;2025-03-18;1
8333;739;24;2025-01-22;1
8334;457;9;2025-01-02;1
8335;2116;27;2025-03-07;0
8336;1266;26;2025-03-30;1
8337;417;17;2025-03-24;1
8338;2105;22;2025-04-26;1
8339;37;29;2025-02-16;0
8340;2512;8;2025-03-12;0
8341;1427;22;2025-01-05;0
8342;2876;4;2025-03-18;0
8343;2439;19;2025-03-17;1
8344;526;14;2025-03-16;1
8345;2783;27;2025-01-24;1
8346;3034;17;2025-02-26;1
8347;71;20;2025-03-27;1
8348;1198;27;2025-04-04;1
8349;1478;28;2025-03-08;1
8350;1815;3;2025-02-01;1
8351;873;23;2025-04-09;1
8352;172;5;2025-02-22;0
8353;922;11;2025-02-25;0
8354;2059;30;2025-01-26;1
8355;1299;15;2025-04-18;1
8356;2419;24;2025-03-08;0
8357;122;1;2025-04-17;0
8358;1014;30;2025-03-03;1
8359;1648;29;2025-01-05;1
8360;470;2;2025-03-10;0
8361;2213;23;2025-02-07;0
8362;1365;11;2025-01-31;1
8363;113;29;2025-01-04;1
8364;601;4;2025-02-10;1
8365;1788;12;2025-04-27;1
8366;1475;21;2025-04-04;1
8367;2214;18;2025-03-01;1
8368;383;13;2025-01-21;1
8369;1640;3;2025-01-10;1
8370;1628;21;2025-04-16;0
8371;1099;30;2025-02-05;0
8372;1374;6;2025-01-20;1
8373;56;18;2025-03-09;1
8374;3098;30;2025-01-07;1
8375;435;25;2025-02-01;1
8376;3002;28;2025-04-09;0
8377;1991;10;2025-01-08;1
8378;243;23;2025-01-21;1
8379;2544;15;2025-01-01;0
8380;2378;21;2025-01-31;0
8381;2608;24;2025-01-24;1
8382;1143;23;2025-01-11;1
8383;2601;16;2025-01-28;0
8384;638;12;2025-02-03;1
8385;700;3;2025-01-09;1
8386;2931;17;2025-04-09;0
8387;1144;17;2025-04-11;1
8388;1435;26;2025-02-17;1
8389;2479;10;2025-04-09;1
8390;458;8;2025-04-06;0
8391;584;17;2025-02-10;1
8392;1510;16;2025-02-19;0
8393;1568;21;2025-02-26;1
8394;863;4;2025-02-20;1
8395;2051;19;2025-03-10;0
8396;2491;7;2025-04-14;0
8397;217;25;2025-01-18;0
8398;1757;11;2025-01-01;0
8399;755;21;2025-01-23;1
8400;1669;16;2025-01-20;1
8401;934;15;2025-02-02;1
8402;1894;17;2025-01-22;0
8403;496;23;2025-01-02;0
8404;999;2;2025-03-28;0
8405;690;30;2025-01-31;0
8406;934;2;2025-01-31;1
8407;2302;30;2025-02-07;0
8408;1057;1;2025-04-04;0
8409;968;13;2025-02-10;1
8410;1390;11;2025-04-22;0
8411;87;3;2025-01-24;1
8412;97;4;2025-01-26;1
8413;2116;2;2025-01-23;0
8414;1173;23;2025-01-03;0
8415;629;19;2025-01-26;1
8416;227;18;2025-01-12;1
8417;1340;15;2025-03-05;0
8418;1834;19;2025-04-18;1
8419;2466;16;2025-02-11;1
8420;2685;30;2025-01-23;1
8421;678;29;2025-02-22;0
8422;792;7;2025-04-05;1
8423;1084;14;2025-03-10;1
8424;3049;20;2025-04-10;0
8425;1352;27;2025-04-11;1
8426;2836;8;2025-02-25;0
8427;204;29;2025-01-20;1
8428;2983;14;2025-02-12;0
8429;2003;18;2025-01-10;1
8430;1576;6;2025-01-27;1
8431;962;17;2025-02-22;1
8432;158;4;2025-04-01;0
8433;984;9;2025-01-25;1
8434;2316;28;2025-03-14;0
8435;2369;13;2025-01-15;1
8436;1150;25;2025-02-13;1
8437;1843;18;2025-02-14;1
8438;517;27;2025-03-01;1
8439;174;1;2025-01-08;0
8440;3087;10;2025-01-21;1
8441;2622;8;2025-02-07;0
8442;2033;5;2025-02-23;1
8443;2732;8;2025-04-20;1
8444;1100;30;2025-03-18;1
8445;2801;6;2025-02-08;1
8446;230;5;2025-01-30;0
8447;2276;17;2025-04-06;1
8448;799;14;2025-03-30;0
8449;2055;7;2025-04-12;0
8450;2611;10;2025-02-19;0
8451;909;18;2025-04-14;0
8452;1530;25;2025-02-24;0
8453;2089;5;2025-03-26;1
8454;2293;2;2025-03-23;0
8455;2189;25;2025-04-19;1
8456;2437;6;2025-04-12;1
8457;1734;18;2025-01-31;1
8458;2281;20;2025-02-01;0
8459;132;17;2025-03-24;0
8460;1854;26;2025-04-04;1
8461;688;12;2025-02-19;0
8462;272;4;2025-01-26;1
8463;1436;11;2025-01-30;1
8464;1947;14;2025-04-03;1
8465;79;30;2025-02-05;0
8466;2388;21;2025-01-19;1
8467;237;30;2025-02-13;0
8468;836;2;2025-01-11;0
8469;113;21;2025-03-18;0
8470;1059;28;2025-04-18;1
8471;2766;9;2025-01-10;0
8472;292;1;2025-03-21;0
8473;1290;9;2025-03-21;0
8474;2292;14;2025-04-19;1
8475;841;23;2025-03-23;1
8476;2554;3;2025-03-14;0
8477;1664;8;2025-02-23;1
8478;807;27;2025-03-12;0
8479;3020;10;2025-02-12;0
8480;307;13;2025-03-22;1
8481;925;30;2025-03-29;1
8482;928;17;2025-02-23;0
8483;328;22;2025-04-27;0
8484;1467;12;2025-01-20;1
8485;817;21;2025-04-23;0
8486;2892;9;2025-01-23;1
8487;599;16;2025-04-12;0
8488;696;11;2025-01-20;0
8489;138;1;2025-02-02;0
8490;46;24;2025-01-27;1
8491;425;8;2025-03-09;1
8492;456;2;2025-03-18;1
8493;52;15;2025-04-26;1
8494;1405;10;2025-03-19;0
8495;1256;8;2025-04-10;0
8496;2017;16;2025-04-04;1
8497;2196;18;2025-01-16;1
8498;1067;16;2025-01-19;1
8499;1454;27;2025-02-05;1
8500;2478;20;2025-03-21;0
8501;2368;17;2025-01-05;1
8502;1224;24;2025-03-30;0
8503;1625;12;2025-01-10;1
8504;2429;6;2025-02-25;0
8505;2360;21;2025-01-06;1
8506;446;25;2025-04-26;1
8507;2621;24;2025-03-08;0
8508;938;26;2025-04-27;0
8509;1232;4;2025-01-20;1
8510;241;28;2025-04-26;0
8511;917;18;2025-02-09;0
8512;342;3;2025-02-16;0
8513;2904;28;2025-03-03;0
8514;1883;1;2025-01-13;0
8515;2254;16;2025-04-21;1
8516;546;29;2025-02-21;0
8517;1558;4;2025-03-19;0
8518;3038;14;2025-03-04;0
8519;143;26;2025-02-28;0
8520;49;13;2025-02-15;1
8521;1860;2;2025-02-21;1
8522;1444;13;2025-03-14;1
8523;2190;25;2025-02-04;0
8524;1438;27;2025-02-01;1
8525;623;17;2025-01-25;0
8526;2421;15;2025-02-28;1
8527;2859;15;2025-04-15;0
8528;32;6;2025-01-22;0
8529;156;2;2025-03-17;1
8530;2581;28;2025-04-25;1
8531;961;6;2025-03-08;0
8532;2029;28;2025-03-06;1
8533;2005;27;2025-01-01;0
8534;2387;27;2025-04-08;0
8535;2815;28;2025-01-02;0
8536;1724;2;2025-02-02;1
8537;2764;27;2025-01-25;0
8538;2257;29;2025-03-17;0
8539;1856;10;2025-01-07;1
8540;1744;24;2025-03-07;0
8541;722;25;2025-02-13;1
8542;2191;10;2025-04-20;1
8543;177;4;2025-01-01;0
8544;2774;16;2025-04-13;0
8545;385;13;2025-04-13;0
8546;2022;13;2025-02-22;0
8547;3053;10;2025-01-28;0
8548;1614;7;2025-04-12;1
8549;315;9;2025-04-15;0
8550;1056;30;2025-03-31;0
8551;2682;13;2025-02-20;0
8552;508;6;2025-01-09;1
8553;2183;11;2025-04-22;0
8554;1537;30;2025-02-28;1
8555;910;16;2025-01-07;1
8556;1593;10;2025-03-27;1
8557;2107;26;2025-04-08;0
8558;141;22;2025-03-06;0
8559;595;4;2025-03-06;1
8560;1193;3;2025-01-14;0
8561;3111;17;2025-03-16;0
8562;2371;15;2025-03-18;1
8563;1254;30;2025-01-27;0
8564;1944;14;2025-02-14;1
8565;2110;2;2025-04-08;1
8566;358;4;2025-03-14;1
8567;3062;25;2025-03-10;0
8568;1028;23;2025-03-01;1
8569;678;8;2025-03-13;1
8570;3072;23;2025-03-27;1
8571;1052;16;2025-01-18;1
8572;2257;11;2025-02-26;0
8573;2065;30;2025-01-10;0
8574;1432;17;2025-04-15;0
8575;2415;15;2025-04-19;1
8576;2850;22;2025-04-22;1
8577;828;1;2025-04-14;0
8578;1563;25;2025-03-06;1
8579;1042;5;2025-01-31;0
8580;407;26;2025-01-31;0
8581;1698;10;2025-01-29;1
8582;1976;10;2025-04-17;1
8583;1828;18;2025-01-30;1
8584;448;10;2025-03-05;1
8585;1766;9;2025-03-31;0
8586;3037;1;2025-02-08;1
8587;955;9;2025-04-19;1
8588;1077;30;2025-01-30;0
8589;2306;5;2025-04-18;1
8590;1826;1;2025-03-28;1
8591;438;26;2025-01-10;1
8592;388;14;2025-03-17;1
8593;2012;20;2025-01-21;1
8594;2052;23;2025-02-24;1
8595;1960;16;2025-04-26;1
8596;2049;19;2025-03-23;0
8597;1999;13;2025-03-02;0
8598;729;11;2025-02-01;1
8599;2907;25;2025-02-08;1
8600;1917;1;2025-04-01;0
8601;2273;26;2025-03-22;1
8602;2786;4;2025-03-21;0
8603;1570;9;2025-02-21;0
8604;1499;9;2025-02-05;0
8605;2090;26;2025-01-13;1
8606;496;22;2025-03-02;0
8607;36;4;2025-02-03;1
8608;3065;29;2025-02-12;0
8609;2946;21;2025-01-31;0
8610;567;18;2025-03-29;1
8611;2397;9;2025-04-17;1
8612;1082;13;2025-01-09;0
8613;960;19;2025-03-06;0
8614;3084;13;2025-02-25;0
8615;243;25;2025-01-19;0
8616;1230;16;2025-03-21;0
8617;3025;15;2025-04-11;1
8618;619;20;2025-04-19;0
8619;1576;6;2025-02-23;0
8620;2548;3;2025-04-11;0
8621;916;16;2025-04-25;1
8622;1988;17;2025-02-19;1
8623;1832;20;2025-01-27;1
8624;121;21;2025-03-15;1
8625;2092;28;2025-03-14;0
8626;2276;9;2025-03-01;0
8627;658;11;2025-03-24;1
8628;2018;12;2025-04-25;0
8629;1776;27;2025-02-25;0
8630;1845;19;2025-01-29;0
8631;150;10;2025-02-02;1
8632;924;13;2025-02-25;0
8633;313;17;2025-04-10;1
8634;920;4;2025-03-02;0
8635;1679;21;2025-01-29;0
8636;2661;19;2025-04-27;1
8637;2286;28;2025-01-02;0
8638;895;3;2025-04-20;1
8639;250;12;2025-03-22;1
8640;2226;2;2025-02-06;0
8641;2099;25;2025-01-13;1
8642;2857;25;2025-01-08;0
8643;1314;18;2025-03-25;1
